"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1597345143","20","","Aggregated",3.00,0.00,58,65,71,72,82,110,380,380,380,380,380,380,1009,0,56,64,36,384,1688
"1597345145","20","","Aggregated",3.40,0.00,55,60,71,71,74,110,380,380,380,380,380,380,1017,0,56,64,36,384,1686
"1597345148","20","","Aggregated",3.50,0.00,56,58,71,71,74,82,380,380,380,380,380,380,1025,0,56,64,36,384,1673
"1597345150","20","","Aggregated",3.30,0.00,56,59,60,64,74,82,380,380,380,380,380,380,1035,0,56,64,36,384,1675
"1597345152","20","","Aggregated",3.40,0.00,56,58,60,60,76,82,91,91,91,91,91,91,1043,0,56,64,36,384,1665
"1597345155","20","","Aggregated",3.60,0.00,57,60,67,76,82,84,91,91,91,91,91,91,1049,0,56,64,36,384,1672
"1597345157","20","","Aggregated",3.40,0.00,59,61,73,77,84,91,290,290,290,290,290,290,1058,0,56,64,36,384,1673
"1597345159","20","","Aggregated",3.50,0.00,59,66,73,77,84,91,290,290,290,290,290,290,1065,0,56,64,36,384,1671
"1597345162","20","","Aggregated",3.60,0.00,62,66,73,77,91,92,290,290,290,290,290,290,1072,0,56,64,36,384,1661
"1597345164","20","","Aggregated",3.10,0.00,61,64,67,68,91,110,290,290,290,290,290,290,1081,0,56,64,36,384,1672
"1597345166","20","","Aggregated",3.50,0.00,61,64,66,66,68,92,110,110,110,110,110,110,1089,0,56,64,36,384,1679
"1597345169","20","","Aggregated",3.40,0.00,58,61,64,66,72,92,110,110,110,110,110,110,1098,0,56,64,36,384,1683
"1597345171","20","","Aggregated",3.00,0.00,57,61,64,65,68,88,110,110,110,110,110,110,1104,0,56,64,36,384,1680
"1597345174","20","","Aggregated",3.30,0.00,56,59,62,65,80,82,88,88,88,88,88,88,1113,0,56,64,36,384,1677
"1597345176","20","","Aggregated",3.20,0.00,56,57,60,65,82,88,460,460,460,460,460,460,1119,0,56,64,36,456,1674
"1597345179","20","","Aggregated",2.90,0.00,52,59,60,65,80,82,460,460,460,460,460,460,1128,0,56,64,36,456,1672
"1597345181","20","","Aggregated",3.40,0.00,53,59,66,80,110,150,460,460,460,460,460,460,1136,0,56,64,36,456,1675
"1597345183","20","","Aggregated",3.20,0.00,53,58,60,70,110,150,460,460,460,460,460,460,1147,0,56,64,36,456,1664
"1597345185","20","","Aggregated",3.70,0.00,53,59,66,70,81,120,150,150,150,150,150,150,1151,0,56,64,36,456,1663
"1597345188","20","","Aggregated",3.60,0.00,55,61,70,78,120,120,150,150,150,150,150,150,1157,0,56,64,36,456,1655
"1597345190","20","","Aggregated",2.90,0.00,55,60,66,71,89,600,620,620,620,620,620,620,1171,0,56,65,36,622,1676
"1597345193","20","","Aggregated",3.70,0.00,57,62,67,71,120,600,620,620,620,620,620,620,1174,0,56,65,36,622,1676
"1597345195","20","","Aggregated",2.90,0.00,55,58,66,71,240,600,620,620,620,620,620,620,1181,0,56,65,36,622,1670
"1597345197","20","","Aggregated",3.10,0.00,53,57,61,66,89,600,620,620,620,620,620,620,1188,0,56,65,36,622,1670
"1597345199","20","","Aggregated",3.10,0.00,54,58,61,67,73,240,330,330,330,330,330,330,1195,0,56,65,36,622,1661
"1597345202","20","","Aggregated",2.90,0.00,55,58,62,63,73,240,330,330,330,330,330,330,1202,0,56,65,36,622,1659
"1597345204","20","","Aggregated",3.00,0.00,56,62,62,71,330,490,600,600,600,600,600,600,1210,0,56,66,36,622,1655
"1597345207","20","","Aggregated",2.90,0.00,57,62,63,64,490,540,600,600,600,600,600,600,1218,0,56,66,36,622,1653
"1597345209","20","","Aggregated",3.20,0.00,56,62,63,64,490,540,600,600,600,600,600,600,1224,0,56,66,36,622,1651
"1597345211","20","","Aggregated",3.10,0.00,56,58,64,69,86,540,600,600,600,600,600,600,1235,0,56,66,36,622,1654
"1597345214","20","","Aggregated",3.30,0.00,52,55,56,57,69,70,83,83,83,83,83,83,1241,0,56,66,36,622,1649
"1597345216","20","","Aggregated",3.30,0.00,52,56,57,57,58,70,83,83,83,83,83,83,1249,0,56,66,36,622,1649
"1597345219","20","","Aggregated",3.10,0.00,52,53,57,57,67,83,450,450,450,450,450,450,1256,0,56,66,36,622,1650
"1597345221","20","","Aggregated",3.20,0.00,53,55,57,58,68,95,450,450,450,450,450,450,1265,0,56,66,36,622,1645
"1597345223","20","","Aggregated",3.10,0.00,55,57,58,67,95,450,450,450,450,450,450,450,1272,0,56,66,36,622,1647
"1597345226","20","","Aggregated",3.40,0.00,55,58,67,70,95,430,450,450,450,450,450,450,1280,0,56,66,36,622,1640
"1597345228","20","","Aggregated",3.20,0.00,56,61,69,70,95,450,460,460,460,460,460,460,1287,0,56,67,36,622,1635
"1597345231","20","","Aggregated",3.10,0.00,51,56,61,63,85,86,460,460,460,460,460,460,1298,0,56,66,36,622,1648
"1597345233","20","","Aggregated",3.70,0.00,53,60,61,63,85,220,460,460,460,460,460,460,1306,0,56,66,36,622,1647
"1597345235","20","","Aggregated",3.40,0.00,53,57,60,61,63,220,460,460,460,460,460,460,1312,0,56,66,36,622,1655
"1597345238","20","","Aggregated",3.40,0.00,53,58,60,62,150,220,410,410,410,410,410,410,1321,0,56,67,36,622,1656
"1597345240","20","","Aggregated",3.50,0.00,55,60,62,66,220,410,460,460,460,460,460,460,1328,0,56,67,36,622,1660
"1597345242","20","","Aggregated",2.90,0.00,53,60,63,66,180,410,460,460,460,460,460,460,1336,0,56,67,36,622,1667
"1597345245","20","","Aggregated",3.30,0.00,53,60,62,64,150,180,460,460,460,460,460,460,1342,0,56,67,36,622,1663
"1597345247","20","","Aggregated",3.30,0.00,51,53,57,62,66,77,460,460,460,460,460,460,1352,0,56,67,36,622,1664
"1597345250","20","","Aggregated",3.30,0.00,51,53,54,55,73,77,92,92,92,92,92,92,1358,0,56,67,36,622,1658
"1597345252","20","","Aggregated",3.30,0.00,53,56,59,59,73,74,92,92,92,92,92,92,1364,0,56,67,36,622,1655
"1597345254","20","","Aggregated",2.90,0.00,56,59,62,63,73,92,100,100,100,100,100,100,1374,0,56,67,36,622,1645
"1597345257","20","","Aggregated",3.40,0.00,59,61,63,65,74,92,100,100,100,100,100,100,1383,0,56,67,36,622,1641
"1597345259","20","","Aggregated",3.50,0.00,56,59,61,62,65,74,100,100,100,100,100,100,1389,0,56,66,36,622,1637
"1597345261","20","","Aggregated",3.20,0.00,55,57,61,62,65,100,280,280,280,280,280,280,1400,0,56,66,36,622,1631
"1597345264","20","","Aggregated",3.60,0.00,54,56,59,61,67,75,280,280,280,280,280,280,1405,0,56,66,36,622,1629
"1597345266","20","","Aggregated",3.30,0.00,54,56,63,67,76,81,280,280,280,280,280,280,1411,0,56,66,36,622,1635
"1597345269","20","","Aggregated",3.10,0.00,56,63,70,72,77,78,81,81,81,81,81,81,1419,0,56,66,36,622,1630
